Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.479731,77.08152,180322165551,A,25,40,57583,270,11,0.82,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13002,1300,*03
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.479567,77.08036,180322165522,A,21,0,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,2300,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.479416,77.07946,180322165522,A,21,62,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,2900,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.479193,77.079208,180322165522,A,21,0,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,1700,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.479105,77.078941,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.479038,77.078423,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.478937,77.077736,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.478865,77.077393,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.478851,77.077347,180322165522,A,21,60,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.478848,77.077339,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.478838,77.077347,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.478832,77.077339,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.478844,77.077324,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.478838,77.077179,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.478815,77.076927,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.478718,77.076447,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.478628,77.07592,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.478588,77.075615,180322165522,A,21,60,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.478518,77.075188,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.478411,77.074631,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.478336,77.074272,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.478439,77.07412,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.478424,77.07402,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.478437,77.07402,180322165522,A,21,60,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.478451,77.07402,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.478464,77.074005,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.478479,77.074005,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.478441,77.073822,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.478371,77.07338,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.478186,77.072517,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.478006,77.07151,180322165522,A,21,60,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.477884,77.070847,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.47777,77.070175,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.47751,77.06926,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.477337,77.068649,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.476969,77.068207,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.476707,77.067879,180322165522,A,21,60,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.476173,77.067192,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.475401,77.066231,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.474585,77.065201,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.473774,77.064156,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.472939,77.063133,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.472147,77.062103,180322165522,A,21,60,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.471363,77.061111,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.470623,77.060043,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.46981,77.059044,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.469004,77.058037,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.468136,77.05706,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.46707,77.056297,180322165522,A,21,60,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.465982,77.05558,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.465021,77.054695,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.464087,77.053802,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.463152,77.052902,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.462217,77.052002,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.461254,77.051186,180322165522,A,21,60,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.460318,77.050323,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.459478,77.049973,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.459316,77.049347,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.458614,77.048683,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.457712,77.047813,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.456772,77.046928,180322165522,A,21,60,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.455849,77.046021,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.454912,77.045128,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.45434,77.044762,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.454058,77.045151,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.454039,77.045189,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.454044,77.045189,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.453974,77.045258,180322165522,A,21,60,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.453836,77.045486,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.453972,77.045639,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.45406,77.045708,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.454376,77.045998,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.45484,77.046432,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.455351,77.046928,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.455685,77.047241,180322165522,A,21,60,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.455635,77.047401,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.45528,77.047867,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.45496,77.048309,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.454967,77.048401,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.455002,77.048447,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
Mon Feb 15 21:44:50 UTC 2021,$$CLIENT_1ZF,191020214,1,28.45533,77.048706,180322165522,A,21,50,57372,234,9,0.89,0,0,21,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14018,4036,*05
